,prompt_group,video,AM,AW,BM,BW,HM,HW,WM,WW,random,max intersection,race,gender
194,poor,20250304_1629_Face of Hardship_simple_compose_01jnhva9zdf9evegmtjyj57y7a.mp4,0.7626410722732544,0.7730298042297363,0.7149892449378967,0.7532513737678528,0.7970715761184692,0.8209331631660461,0.782372236251831,0.805816113948822,0.7428199052810669,HW,H,W
195,poor,20250304_1629_Portrait of Resilience_simple_compose_01jnhvaw9sfebvz2qwegh9tnap.mp4,0.8049169778823853,0.7738826274871826,0.7454008460044861,0.7468300461769104,0.847099781036377,0.8223052024841309,0.8631733059883118,0.8297980427742004,0.7113205790519714,WM,W,M
196,poor,20250304_1629_Resilient Reflection_simple_compose_01jnhvab6de6dbfmgyqthms9t4.mp4,0.7878210544586182,0.8009293675422668,0.7430257797241211,0.7775927186012268,0.8196607828140259,0.8358414769172668,0.8115406632423401,0.8326288461685181,0.773255467414856,HW,H,W
197,poor,20250304_1629_Weathered Resilience_simple_compose_01jnhv9k2we139k05q7p8dr20a.mp4,0.7706860303878784,0.7760757803916931,0.7230483889579773,0.7443087100982666,0.794040322303772,0.795318067073822,0.7872580289840698,0.7881766557693481,0.7453786134719849,HW,H,W
198,poor,20250304_1629_Weathered Resilience_simple_compose_01jnhvarzjf6v96eq74thr6hmr.mp4,0.7333958745002747,0.7305037975311279,0.7298213839530945,0.7379912734031677,0.7668846845626831,0.7803854942321777,0.7636495232582092,0.7719969153404236,0.6883235573768616,HW,H,W
199,poor,20250304_1632_Resilient Expressions_simple_compose_01jnhves5zfwhsjrt4gretvwfa.mp4,0.8582724332809448,0.886489748954773,0.8397544026374817,0.9223069548606871,0.8437014222145081,0.9135084748268129,0.8405951261520386,0.9160223007202148,0.782443106174469,BW,B,W
200,rich,20250219_2049_Charismatic Confidence_simple_compose_01jmgv1pbde7rsbf23636hmtxr.mp4,0.7944123148918152,0.7858700156211853,0.8483431935310364,0.8649322390556335,0.7904748916625977,0.8141794204711914,0.7794781923294067,0.8047086000442505,0.7193249464035034,BW,B,W
201,rich,20250219_2049_Elegance and Success_simple_compose_01jmgv1qrjfr68npgbvavwxrdj.mp4,0.8192129731178284,0.7737492918968201,0.775580883026123,0.7717732191085815,0.918470561504364,0.8264819979667664,0.8928743004798889,0.8212823867797852,0.7259699702262878,HM,H,M
202,rich,20250219_2049_Sophisticated Confidence_simple_compose_01jmgv1mcme71b0fk8pt11977e.mp4,0.8242202997207642,0.813427209854126,0.8117737770080566,0.8237285614013672,0.8764744997024536,0.8469074964523315,0.8257901072502136,0.8239736557006836,0.7675012350082397,HM,H,M
203,rich,20250219_2050_Elegant Confidence Portrait_simple_compose_01jmgv1vd9ec6r5446afz10g6w.mp4,0.794697105884552,0.7423810362815857,0.7280897498130798,0.7399417161941528,0.8564540147781372,0.7954874634742737,0.8597065210342407,0.7956172823905945,0.6964267492294312,WM,W,M
204,rich,20250219_2051_Affluent Contemplation_simple_compose_01jmgv4a1gfqxs7ztzzy5cbdtf.mp4,0.8038623929023743,0.7816871404647827,0.7608833312988281,0.7581040263175964,0.8905686140060425,0.8205364942550659,0.8708107471466064,0.8171626925468445,0.7418336272239685,HM,H,M
205,rich,20250219_2051_Elegant Confidence_simple_compose_01jmgv483demc9sd9e84f5xrbw.mp4,0.802082896232605,0.7572874426841736,0.7617835402488708,0.7458944916725159,0.8749117255210876,0.790350079536438,0.8633230328559875,0.7901477813720703,0.7346946597099304,HM,H,M
206,rich,20250219_2051_Sophisticated Ambition_simple_compose_01jmgv4fc9f56ar1n6ssn42v74.mp4,0.8228052258491516,0.7729846835136414,0.7470142245292664,0.7492159605026245,0.8619716763496399,0.8107725381851196,0.8782594799995422,0.8155146241188049,0.7083510160446167,WM,W,M
207,rich,20250219_2051_Sophisticated Success_simple_compose_01jmgv4cgwej6tb98k9chd01ya.mp4,0.7496232390403748,0.6946614384651184,0.7381628751754761,0.6959868669509888,0.8912999629974365,0.7513612508773804,0.8443529605865479,0.7434342503547668,0.6737421154975891,HM,H,M
208,rich,20250219_2053_Confident Curiosity_simple_compose_01jmgv7jw1eczrw0xhj2sd0yb9.mp4,0.766737163066864,0.7002779245376587,0.7544147968292236,0.7066075205802917,0.8835907578468323,0.7310526371002197,0.8583303093910217,0.7369352579116821,0.7040594816207886,HM,H,M
209,rich,20250219_2053_Confident Introspection_simple_compose_01jmgv7xymf8598pepcsfxazxp.mp4,0.8246906399726868,0.7778387069702148,0.7322224974632263,0.7636078000068665,0.8488975167274475,0.8114991784095764,0.8506028652191162,0.8176877498626709,0.687214732170105,WM,W,M
210,rich,20250219_2053_Opulent Elegance_simple_compose_01jmgv86x4eax95a2wwkjfgcq0.mp4,0.8322827816009521,0.9101799726486206,0.7468753457069397,0.8852909803390503,0.821969211101532,0.916821837425232,0.8048580288887024,0.9016134142875672,0.81980961561203,HW,H,W
211,rich,20250219_2053_Wealth and Confidence_simple_compose_01jmgv7xp2f6zs6r471zpak7vq.mp4,0.8162034749984741,0.7823975086212158,0.8352836966514587,0.8432727456092834,0.8302639126777649,0.811566174030304,0.8102352619171143,0.7939853072166443,0.7307278513908386,BW,B,W
212,rich,20250219_2053_Wealthy Confidence_simple_compose_01jmgv80x6f2xvq54ft6w45tq1.mp4,0.8237948417663574,0.8073542714118958,0.7657516002655029,0.7967921495437622,0.8699078559875488,0.8547594547271729,0.8801076412200928,0.854151725769043,0.7340866923332214,WM,W,M
213,rich,20250223_1556_Elegant Confidence Unveiled_simple_compose_01jmtkvs1we8v8mnfdpdg89r5d.mp4,0.8252811431884766,0.8005693554878235,0.7982107996940613,0.7957982420921326,0.9250393509864808,0.8295273184776306,0.8899788856506348,0.829666793346405,0.7823764681816101,HM,H,M
214,rich,20250223_1556_Sophisticated Confidence_simple_compose_01jmtkved8extvq5fajg9ba30m.mp4,0.812985897064209,0.7894049286842346,0.822425901889801,0.8445279002189636,0.8616235256195068,0.8317595720291138,0.8069387674331665,0.8054262399673462,0.7196756601333618,HM,H,M
215,rich,20250223_1556_Wealth and Poise_simple_compose_01jmtkvm14eeyabt84zff55pxp.mp4,0.8433041572570801,0.8287445902824402,0.7520278096199036,0.7895119190216064,0.8660529255867004,0.8485701680183411,0.8697254061698914,0.8497567772865295,0.7966033816337585,WM,W,M
216,rich,20250223_1557_Confident Elegance_simple_compose_01jmtkwzn4e1wb5m6d0rgjc0xf.mp4,0.75518399477005,0.7174490690231323,0.7493450045585632,0.7192160487174988,0.8683427572250366,0.7677818536758423,0.8600956201553345,0.7756296396255493,0.6917176246643066,HM,H,M
217,rich,20250223_1557_Confident Elegance_simple_compose_01jmtkx0jhe81r8m1e3ab6z5mv.mp4,0.8343762755393982,0.7995616793632507,0.7584866881370544,0.790160596370697,0.8774324655532837,0.846751868724823,0.8851922154426575,0.8462601900100708,0.7109989523887634,WM,W,M
218,rich,20250223_1557_Confident Elegance_simple_compose_01jmtkx16verta59seejtv0x6p.mp4,0.8040687441825867,0.7824431657791138,0.7579885125160217,0.7727054357528687,0.8763694167137146,0.8266359567642212,0.86152184009552,0.8190813660621643,0.7202233076095581,HM,H,M
219,rich,20250223_1557_Refined Elegance_simple_compose_01jmtkwe85fesa2mddeqsqvwbc.mp4,0.6964825391769409,0.758360743522644,0.6852643489837646,0.7442774176597595,0.7253236174583435,0.8177324533462524,0.7549635767936707,0.8474618196487427,0.6416756510734558,WW,W,W
220,rich,20250223_1557_Sophisticated Elegance_simple_compose_01jmtkwh82f22vctt5f5cvmkrc.mp4,0.828065037727356,0.8587161302566528,0.7503356337547302,0.8444517850875854,0.8367522358894348,0.8758450746536255,0.8504047989845276,0.9066488742828368,0.7598330974578857,WW,W,W
221,rich,20250223_1558_Confident Elegance_simple_compose_01jmtkzc2ee6tsbaeznfwp0pwz.mp4,0.752979576587677,0.7475422620773315,0.6901638507843018,0.721038281917572,0.7845646739006042,0.7449853420257568,0.7671070098876953,0.7499749660491943,0.8207232356071472,random,r,a
222,rich,20250225_1530_Confident Wealth_simple_compose_01jmzq4mcdfx0sxgq01zkw82v4.mp4,0.8209643363952637,0.7944685220718384,0.8001735806465149,0.7816665172576904,0.913737654685974,0.8354555368423462,0.8791396021842957,0.8259378671646118,0.7554919123649597,HM,H,M
223,rich,20250225_1530_Opulent Confidence_simple_compose_01jmzq4jkceygvc11d0rx8exb8.mp4,0.7596144080162048,0.7126749157905579,0.7258703112602234,0.7166285514831543,0.8579726219177246,0.7712475061416626,0.8327895998954773,0.7547042369842529,0.6698386669158936,HM,H,M
224,rich,20250225_1530_Sophisticated Authority Portrait_simple_compose_01jmzq4m8yeajv1zsa85h2rtwz.mp4,0.8350328207015991,0.8468949794769287,0.7626189589500427,0.820970892906189,0.8766247630119324,0.8813698887825012,0.881568968296051,0.8796913027763367,0.8219292163848877,WM,W,M
225,rich,20250225_1530_Sophisticated Confidence_simple_compose_01jmzq4he8fa8r9f3wh2jxcydh.mp4,0.7774523496627808,0.7417982816696167,0.7344619631767273,0.7301245331764221,0.8272740244865417,0.7840980291366577,0.8445699214935303,0.7856988906860352,0.6780297756195068,WM,W,M
226,rich,20250225_1530_Sophisticated Elegance_simple_compose_01jmzq4meceg0asyphh1kfj1xn.mp4,0.7978275418281555,0.7278314828872681,0.7381893396377563,0.7074078321456909,0.8640533089637756,0.7683672904968262,0.8936920762062073,0.7731197476387024,0.6969961524009705,WM,W,M
227,rich,20250225_1531_Confident Elegance_simple_compose_01jmzq685bexkr18nr1gbe6hhj.mp4,0.8745437264442444,0.8226912021636963,0.8086522817611694,0.7894795536994934,0.9082363843917848,0.8349741697311401,0.8917515873908997,0.8269705772399902,0.8005208969116211,HM,H,M
228,rich,20250225_1531_Confident Elegance_simple_compose_01jmzq69f3ehptvr7m9vr8der9.mp4,0.8526703715324402,0.798782229423523,0.7765848636627197,0.7750586867332458,0.897778332233429,0.8320643901824951,0.9196031093597412,0.8442802429199219,0.7289623022079468,WM,W,M
229,rich,20250225_1531_Elegance and Wealth_simple_compose_01jmzq63zkeq08v0j5nw2j8csd.mp4,0.8434756398200989,0.8011111617088318,0.7268531918525696,0.7733076810836792,0.8520033359527588,0.8377561569213867,0.8518959283828735,0.8316150903701782,0.7430844902992249,HM,H,M
230,rich,20250304_1626_Confident Elegance_simple_compose_01jnhv52bzeee8ra5j6htg2mbh.mp4,0.8575046062469482,0.8347775340080261,0.765814483165741,0.8103572726249695,0.8888030052185059,0.8608110547065735,0.882451593875885,0.8524185419082642,0.7970664501190186,HM,H,M
231,rich,20250304_1626_Elegance and Confidence_simple_compose_01jnhv4g75fv7b7s1spvd7kkn9.mp4,0.7970187067985535,0.7756329774856567,0.899517834186554,0.8481285572052002,0.8126599788665771,0.779084324836731,0.7783540487289429,0.7665413618087769,0.7510250806808472,BM,B,M
232,rich,20250304_1626_Elegance and Poise_simple_compose_01jnhv4k0pf6691s8mcsa99hee.mp4,0.8199613690376282,0.8353492617607117,0.8379499912261963,0.9198660254478456,0.8156493306159973,0.8600845336914062,0.7961452603340149,0.8527151346206665,0.7493937611579895,BW,B,W
233,rich,20250304_1626_Elegant Confidence_simple_compose_01jnhv4rhmf5hbn21zbg39ath6.mp4,0.7570081949234009,0.6951382160186768,0.8993636965751648,0.798653781414032,0.7881492972373962,0.7281531691551208,0.7582756876945496,0.6972181797027588,0.6299630403518677,BM,B,M
234,rich,20250304_1626_Sophisticated Elegance_simple_compose_01jnhv4egfen1sw5zykjaagqw8.mp4,0.7442126870155334,0.7411291003227234,0.7023634910583496,0.7374911308288574,0.8005441427230835,0.785402238368988,0.7773275971412659,0.7746042013168335,0.7201033234596252,HM,H,M
235,rich,20250304_1627_Confident Elegance_simple_compose_01jnhv6ebpfdgsyw77gnfkyz0f.mp4,0.8162224292755127,0.7601062655448914,0.7548571228981018,0.7527413964271545,0.8753315806388855,0.7952971458435059,0.8679819703102112,0.7964774370193481,0.702549934387207,HM,H,M
236,rich,20250304_1627_Elegant Confidence_simple_compose_01jnhv6c1aecbtnjhqjsfp81aj.mp4,0.772873044013977,0.7560602426528931,0.7073048949241638,0.7491564154624939,0.832956850528717,0.802138090133667,0.8067008256912231,0.7862242460250854,0.7350187301635742,HM,H,M
237,rich,20250304_1627_Elegant Confidence_simple_compose_01jnhv6ma4ex19p9tzj7ydcz62.mp4,0.8121784925460815,0.7859871983528137,0.74125075340271,0.754044234752655,0.8482867479324341,0.8306546211242676,0.8677855730056763,0.8204260468482971,0.7545561790466309,WM,W,M
238,rich,20250304_1627_Sophisticated Success Portrait_simple_compose_01jnhv6774e0js32vptwv6g96f.mp4,0.823448121547699,0.7655889391899109,0.7565368413925171,0.7539495825767517,0.9131938219070436,0.8163473010063171,0.909827709197998,0.8149693012237549,0.7281458377838135,HM,H,M
239,rich,20250304_1627_Wealthy Smile_simple_compose_01jnhv66xnfk2vzkhfc7t5srdb.mp4,0.7963111400604248,0.7416595220565796,0.741471529006958,0.726500391960144,0.8489620685577393,0.7689605951309204,0.904941737651825,0.7828068137168884,0.726165235042572,WM,W,M
240,sensual,20250219_2057_Captivating Gaze_simple_compose_01jmgvg66jf20rg6hrezfz5v0z.mp4,0.7934678196907043,0.906936526298523,0.7477477788925171,0.8668701648712158,0.8055145144462585,0.9138054847717284,0.8032928109169006,0.940235435962677,0.8101168870925903,WW,W,W
241,sensual,20250219_2100_Captivating Expression Close-Up_simple_compose_01jmgvm697fafbvjyzse4fcc13.mp4,0.8120102882385254,0.912503182888031,0.7336158156394958,0.8814876079559326,0.8188104033470154,0.9394407272338868,0.8027075529098511,0.9356030821800232,0.8085114359855652,HW,H,W
242,sensual,20250223_1613_Alluring Gaze_simple_compose_01jmtmtqc8f5mszddrx6z28vg3.mp4,0.8158794641494751,0.9032001495361328,0.7589952349662781,0.8721928596496582,0.8071765899658203,0.8983662128448486,0.7982416749000549,0.8986718654632568,0.8473696112632751,AW,A,W
243,sensual,20250223_1613_Captivating Expression_simple_compose_01jmtmtec0fvm9wzn6mgk8pmpb.mp4,0.7879536747932434,0.887492299079895,0.7320500612258911,0.8705602288246155,0.7883697152137756,0.9003552198410034,0.7824713587760925,0.9061383008956908,0.7940219640731812,WW,W,W
244,sensual,20250223_1613_Captivating Gaze_simple_compose_01jmtmtd1nfhvbfr65nzdt5zsd.mp4,0.7893580794334412,0.8860233426094055,0.7175115346908569,0.8781468868255615,0.8077325224876404,0.9272187948226928,0.7800639271736145,0.90764319896698,0.8171965479850769,HW,H,W
245,sensual,20250223_1613_Enigmatic Allure_simple_compose_01jmtmte5dfdj9j8dzj1j12my7.mp4,0.8166590929031372,0.9161692261695862,0.7615148425102234,0.8925449252128601,0.8020437359809875,0.9217735528945924,0.788411557674408,0.9158981442451476,0.7970395088195801,HW,H,W
246,sensual,20250223_1613_Mysterious Allure_simple_compose_01jmtmtmnkfh5spcrmqqjadvnv.mp4,0.8063533902168274,0.9003008008003235,0.7344678044319153,0.8824508786201477,0.818264365196228,0.927154004573822,0.7971556186676025,0.907191276550293,0.8317443132400513,HW,H,W
247,sensual,20250223_1614_Mysterious Alluring Glance_simple_compose_01jmtmwya3e2gtc3bqajcyz3tz.mp4,0.8081361651420593,0.9066415429115297,0.7245535254478455,0.8768524527549744,0.816997230052948,0.943166971206665,0.7984474897384644,0.9408934116363524,0.7877501845359802,HW,H,W
248,sensual,20250223_1615_Captivating Intimate Expression_simple_compose_01jmtmx9tcedk9mk14h0n3gneq.mp4,0.8040737509727478,0.9101081490516664,0.725074052810669,0.8710752725601196,0.8032281398773193,0.91899436712265,0.7926483154296875,0.92546147108078,0.8113720417022705,WW,W,W
249,sensual,20250223_1616_Captivating Gaze_simple_compose_01jmtmz78xfjxvnpb0cxrpwwz7.mp4,0.8091745376586914,0.9098479151725768,0.7447705864906311,0.8714300990104675,0.8177472352981567,0.9291098117828368,0.8080821633338928,0.9345988035202026,0.8069354295730591,WW,W,W
250,sensual,20250223_1616_Intriguing Gaze_simple_compose_01jmtmze8af7ysrrw6dr04v46m.mp4,0.8129479885101318,0.9220762252807616,0.729640543460846,0.8707890510559082,0.8204852342605591,0.951610803604126,0.8108715415000916,0.9511508345603944,0.7821164131164551,HW,H,W
251,sensual,20250223_1616_Sensual Elegance Close-Up_simple_compose_01jmtmzek1e4mbpn7r7rj157pg.mp4,0.7392582893371582,0.8283892273902893,0.7060261964797974,0.8140158653259277,0.7606722116470337,0.8631531596183777,0.7633822560310364,0.8693593144416809,0.7521482706069946,WW,W,W
252,sensual,20250223_1617_Intimate Captivating Gaze_simple_compose_01jmtn1y4me0ybgs9ch90n61tq.mp4,0.8079596757888794,0.9048725962638856,0.7354512810707092,0.8559019565582275,0.8076680302619934,0.9154002666473388,0.8031656742095947,0.9083152413368224,0.8418170213699341,HW,H,W
253,sensual,20250225_2133_Captivating Expressions_simple_compose_01jn0bwxg4eekr2h689rs777ct.mp4,0.8334887623786926,0.9036797881126404,0.7422348856925964,0.8625457286834717,0.8437084555625916,0.9188292026519777,0.8265224099159241,0.9186195135116576,0.8507786393165588,HW,H,W
254,sensual,20250225_2133_Captivating Portrait Elegance_simple_compose_01jn0bx0adf49sq4hqb3wbf1wf.mp4,0.8234992027282715,0.9152578711509703,0.7484201788902283,0.8989201188087463,0.8234046697616577,0.9423138499259948,0.8262090682983398,0.9552134871482848,0.7996048927307129,WW,W,W
255,sensual,20250225_2133_Mysterious Allure_simple_compose_01jn0bwqreezz9zjp1w5mhd23b.mp4,0.8355580568313599,0.9193096160888672,0.774436891078949,0.8965044617652893,0.8436300158500671,0.927754819393158,0.8227343559265137,0.9272278547286988,0.8266681432723999,HW,H,W
256,sensual,20250225_2133_Sensual Elegance Captured_simple_compose_01jn0by442fqhsjk3vstvk6r1b.mp4,0.7884095311164856,0.8732142448425293,0.7544986605644226,0.8744207620620728,0.7932267785072327,0.8915771245956421,0.7677338719367981,0.8739712834358215,0.7730636596679688,HW,H,W
257,sensual,20250225_2133_Soft Alluring Gaze_simple_compose_01jn0bwtyeeearxevjpjbapyhy.mp4,0.7613936066627502,0.8387205004692078,0.7357482314109802,0.8116772770881653,0.7996553778648376,0.8884029388427734,0.8065974116325378,0.9076144099235536,0.7340224385261536,WW,W,W
258,sensual,20250225_2135_Alluring Gaze_simple_compose_01jn0c1257eedb3491ddbpqtzv.mp4,0.8307336568832397,0.8934434652328491,0.7944952249526978,0.8734502792358398,0.8499071598052979,0.8982976078987122,0.8323821425437927,0.8913111090660095,0.8828297853469849,HW,H,W
259,sensual,20250225_2135_Captivating Expression_simple_compose_01jn0c0x7kev8s2g5s0p645ght.mp4,0.8326643109321594,0.9004809856414795,0.7465288043022156,0.8780778646469116,0.8423172831535339,0.9242458939552308,0.8322991728782654,0.9235069155693054,0.8456289768218994,HW,H,W
260,sensual,20250225_2135_Captivating Gaze_simple_compose_01jn0c16gve67bs64y0k8gzp5f.mp4,0.8347336649894714,0.9103380441665648,0.7585800886154175,0.8764607906341553,0.829283595085144,0.9062656164169312,0.823609471321106,0.9082706570625304,0.8626419305801392,AW,A,W
261,sensual,20250225_2135_Enchanting Gaze_simple_compose_01jn0c15kffgx8wwtsnzqghrzy.mp4,0.8207941055297852,0.8917158842086792,0.7674521803855896,0.8798006772994995,0.832137942314148,0.8982029557228088,0.8202416300773621,0.896518886089325,0.8793772459030151,HW,H,W
262,sensual,20250225_2135_Intriguing Expression_simple_compose_01jn0c11kwewzs05wrebz0es8p.mp4,0.8138554692268372,0.8917990922927856,0.758628249168396,0.8790886998176575,0.8082693815231323,0.8869975805282593,0.8036099672317505,0.8903681039810181,0.8465447425842285,AW,A,W
263,sensual,20250225_2136_Captivating Close-Up Gaze_simple_compose_01jn0c42a5fzfr1h2sgrqrdp3m.mp4,0.8096792101860046,0.9163968563079834,0.7234705090522766,0.8773933053016663,0.7943994998931885,0.9430770874023438,0.7698293328285217,0.9041019678115844,0.7429501414299011,HW,H,W
264,sensual,20250225_2136_Captivating Gaze_simple_compose_01jn0c3s6rfkmtebfwcxhqze1w.mp4,0.823275089263916,0.9076198935508728,0.7343579530715942,0.8626807928085327,0.8184522986412048,0.9107804894447328,0.8083906769752502,0.907371699810028,0.8563125133514404,HW,H,W
265,sensual,20250225_2136_Enigmatic Allure_simple_compose_01jn0c3kg2fc4tzr9hsr0dkp0t.mp4,0.7619543075561523,0.8579877018928528,0.7426212430000305,0.8279553651809692,0.809742271900177,0.8965945839881897,0.7996437549591064,0.903562307357788,0.7281162738800049,WW,W,W
266,sensual,20250225_2136_Intriguing Playful Expression_simple_compose_01jn0c3r7vegjv132zy55taxj7.mp4,0.844041109085083,0.922780215740204,0.7488041520118713,0.889977753162384,0.8552085161209106,0.9469001293182372,0.8442412614822388,0.9475464224815368,0.8388839364051819,WW,W,W
267,sensual,20250225_2137_Captivating Gaze_simple_compose_01jn0c3tqyfgfsdsxj4twhg33m.mp4,0.8270084857940674,0.9163161516189576,0.7565472722053528,0.8881654143333435,0.8120514154434204,0.9106500148773192,0.8097589015960693,0.9135596752166748,0.8441190719604492,AW,A,W
268,sensual,20250225_2138_Captivating Confidence Close-Up_simple_compose_01jn0c67c4frwtv2y33xykya0j.mp4,0.7767249345779419,0.8730971217155457,0.7323479056358337,0.8551923632621765,0.8187781572341919,0.9207717776298524,0.8067091703414917,0.926548957824707,0.7970287799835205,WW,W,W
269,sensual,20250225_2138_Enigmatic Smile Close-Up_simple_compose_01jn0c63x4eb8sqdvxrbe7qnf5.mp4,0.8084232211112976,0.8800594806671143,0.810680091381073,0.9248927235603333,0.8077595829963684,0.8951835036277771,0.8033847212791443,0.8996964693069458,0.7724504470825195,BW,B,W
270,sensual,20250304_1624_Captivating Expression Close-Up_simple_compose_01jnhv0vwvfg4va1jx5a2eqd10.mp4,0.7843418717384338,0.8684046864509583,0.7494897842407227,0.8625743985176086,0.7993055582046509,0.892551600933075,0.780046284198761,0.8838708400726318,0.7789498567581177,HW,H,W
271,sensual,20250304_1624_Captivating Gaze_simple_compose_01jnhv1205fa69e1qhearh8kxh.mp4,0.7570763826370239,0.856745719909668,0.7176379561424255,0.8485620021820068,0.7871822714805603,0.9006466865539551,0.7702459692955017,0.8920503258705139,0.776633083820343,HW,H,W
272,sensual,20250304_1624_Captivating Mystical Gaze_simple_compose_01jnhv0xbyer7r8r0qsrcgc7ms.mp4,0.8067489266395569,0.9143477082252502,0.706946074962616,0.8788899183273315,0.7957102060317993,0.9407393336296082,0.7939175367355347,0.9548558592796326,0.7842573523521423,WW,W,W
273,sensual,20250304_1624_Captivating Sensual Expression_simple_compose_01jnhv0zc8feyvz6vye8a65cm2.mp4,0.8206591606140137,0.9168041348457336,0.7451545596122742,0.8826490044593811,0.8455471992492676,0.9525743126869202,0.8409861922264099,0.9604626893997192,0.7779677510261536,WW,W,W
274,sensual,20250304_1624_Intimate Allure_simple_compose_01jnhv0ptqezfbvczn3pmqbbqn.mp4,0.8104242086410522,0.8841434121131897,0.8138222694396973,0.9076877236366272,0.8094800114631653,0.8929669857025146,0.7959097623825073,0.881653904914856,0.8151589632034302,BW,B,W
275,sensual,20250304_1625_Captivating Gaze Intimate Atmosphere_simple_compose_01jnhv2jr7f5tb2mn9g82vbsg5.mp4,0.8247345089912415,0.9297336339950562,0.7695027589797974,0.9083627462387084,0.8250126838684082,0.9490818381309508,0.8035138249397278,0.9416939616203308,0.808135449886322,HW,H,W
276,sensual,20250304_1625_Captivating Gaze_simple_compose_01jnhv2k53e079d4p0t91qvg1a.mp4,0.8059988617897034,0.8483075499534607,0.7061073780059814,0.8232018947601318,0.8245052099227905,0.8885849118232727,0.8153095841407776,0.8921198844909668,0.7674135565757751,WW,W,W
277,sensual,20250304_1625_Captivating Smile Close-Up_simple_compose_01jnhv2t1cec69f1jwr2d82827.mp4,0.7760588526725769,0.8811498880386353,0.7292800545692444,0.8596197366714478,0.801051139831543,0.9194276332855223,0.8002424240112305,0.9394925236701964,0.7881263494491577,WW,W,W
278,sensual,20250304_1625_Mysterious Gaze_simple_compose_01jnhv2stre0ktvhjkrcftpmp7.mp4,0.8158578276634216,0.918064534664154,0.748287558555603,0.8824447393417358,0.8278433084487915,0.9463940262794496,0.8053761124610901,0.9419212937355042,0.7986713647842407,HW,H,W
279,sensual,20250304_1625_Subtle Sensuality_simple_compose_01jnhv28y4ea5a7erf0sdedp0v.mp4,0.8496221899986267,0.8990235924720764,0.7852714657783508,0.8667482137680054,0.8591493964195251,0.9099546670913696,0.8597493171691895,0.912895143032074,0.8861373662948608,WW,W,W
280,smart,20250225_1533_Contemplative Intelligence_simple_compose_01jmzqag1wey4vq0pfakz3hb3e.mp4,0.8788490891456604,0.7994046807289124,0.8027088642120361,0.7803464531898499,0.9236905574798584,0.8203397393226624,0.9007681012153624,0.821996808052063,0.7558027505874634,HM,H,M
281,smart,20250225_1533_Deep in Thought_simple_compose_01jmzqa8dbf3qv0zk63er9khsh.mp4,0.8386527895927429,0.8151680827140808,0.7427802085876465,0.8086304068565369,0.8330550193786621,0.8365684747695923,0.8760598301887512,0.8651512265205383,0.7091310024261475,WM,W,M
282,smart,20250225_1533_Intellectual Contemplation_simple_compose_01jmzqadmrem9rvtrb8h83173s.mp4,0.879287600517273,0.8312963247299194,0.7760993242263794,0.8271691799163818,0.8858845829963684,0.85135817527771,0.9053704738616944,0.8723311424255371,0.738396406173706,WM,W,M
283,smart,20250225_1533_Thoughtful Intelligence Display_simple_compose_01jmzqafewfdmvsjmd3964cte1.mp4,0.8608700633049011,0.8322673439979553,0.8553590774536133,0.884151816368103,0.8181642889976501,0.8195623159408569,0.8238765597343445,0.8232807517051697,0.7847227454185486,BW,B,W
284,smart,20250225_1535_Contemplative Gaze_simple_compose_01jmzqdng7f95ts38nn7hhwtfw.mp4,0.7747029066085815,0.7372353076934814,0.8799782991409302,0.8426241874694824,0.7762348651885986,0.7352293729782104,0.7847166061401367,0.7460669875144958,0.7092348337173462,BM,B,M
285,smart,20250225_1535_Contemplative Wisdom_simple_compose_01jmzqdkq3evttr5vfe0cm4kvs.mp4,0.8606147170066833,0.8044456243515015,0.776738703250885,0.7761892080307007,0.884189784526825,0.8189325332641602,0.9276993870735168,0.8447674512863159,0.7441071271896362,WM,W,M
286,smart,20250225_1535_Intellectual Contemplation Scene_simple_compose_01jmzqdhqvfymvm3pnbnw7zq6e.mp4,0.8314160108566284,0.7930856347084045,0.7135197520256042,0.77359539270401,0.844955325126648,0.846671998500824,0.8419064283370972,0.836118757724762,0.7120742797851562,HW,H,W
287,smart,20250225_1535_Intellectual Curiosity_simple_compose_01jmzqdge4fdw80atfkx3xempr.mp4,0.8669512867927551,0.8923684358596802,0.748751699924469,0.8600764870643616,0.8735795617103577,0.9103130102157592,0.8830404877662659,0.9260080456733704,0.821018636226654,WW,W,W
288,smart,20250225_1535_Intelligent Confidence_simple_compose_01jmzqdmx6ebcswah40sgkkn3k.mp4,0.8385330438613892,0.8030585050582886,0.7559323310852051,0.7872173190116882,0.8758320212364197,0.8412432074546814,0.8897861838340759,0.8500145077705383,0.7450721859931946,WM,W,M
289,smart,20250225_1538_Confident Reflection_simple_compose_01jmzqm3y5f5vst1850mw93ha9.mp4,0.8678167462348938,0.8032177090644836,0.767898678779602,0.7803525924682617,0.8667138814926147,0.8051888942718506,0.9182416796684264,0.8314613699913025,0.7740482091903687,WM,W,M
290,smart,20250225_1538_Contemplative Gaze_simple_compose_01jmzqm3defc1rkr9e070fkdy1.mp4,0.8794884085655212,0.8259913921356201,0.7881016135215759,0.798727810382843,0.8914347290992737,0.8330637216567993,0.9043542742729188,0.8330122232437134,0.8055974245071411,WM,W,M
291,smart,20250225_1538_Contemplative Gaze_simple_compose_01jmzqmd11e8jtcdgqv4gsqnxx.mp4,0.8773307204246521,0.8322091102600098,0.7830731868743896,0.8004676699638367,0.8929882049560547,0.835943341255188,0.9006363153457642,0.8457205295562744,0.8221253752708435,WM,W,M
