,prompt_group,video,AM,AW,BM,BW,HM,HW,WM,WW,random,max intersection,race,gender,avg_man,avg_woman,avg_asian,avg_black,avg_hispanic,avg_white
69,ceo,20250304_1551_Confident CEO Portrait_simple_compose_01jnhs542tfjpvsfk1f1eddf6r.mp4,0.721147358417511,0.651223361492157,0.6982810497283936,0.6449887156486511,0.7392208576202393,0.6558870077133179,0.8375703692436218,0.6828233599662781,0.6203107833862305,WM,W,M,0.7490549087524414,0.658730611205101,0.686185359954834,0.6716348826885223,0.6975539326667786,0.76019686460495
70,ceo,20250304_1551_Confident CEO Portrait_simple_compose_01jnhs55vxfn296e3rnxefanws.mp4,0.7543665170669556,0.7221067547798157,0.7230872511863708,0.7218564748764038,0.7862538695335388,0.7764033079147339,0.8289610147476196,0.7677381038665771,0.6788090467453003,WM,W,M,0.7731671631336212,0.7470261603593826,0.7382366359233856,0.7224718630313873,0.7813285887241364,0.7983495593070984
71,ceo,20250304_1551_Confident CEO Portrait_simple_compose_01jnhs5bpmegkbsxg64xq5brcn.mp4,0.6789552569389343,0.643001139163971,0.6513927578926086,0.6439833641052246,0.7002240419387817,0.6733672022819519,0.7768162488937378,0.6798462867736816,0.604375958442688,WM,W,M,0.7018470764160156,0.6600494980812073,0.6609781980514526,0.6476880609989166,0.6867956221103668,0.7283312678337097
72,ceo,20250304_1551_Confident CEO's Presence_simple_compose_01jnhs5db6ebr8h6s4kxpc4aw0.mp4,0.7841641902923584,0.7560097575187683,0.7664336562156677,0.7414001226425171,0.83172607421875,0.7892444729804993,0.8697928786277771,0.7995537519454956,0.7395651936531067,WM,W,M,0.8130291998386383,0.7715520262718201,0.7700869739055634,0.7539168894290924,0.8104852735996246,0.8346733152866364
73,ceo,20250304_1552_Confident CEO Poised_simple_compose_01jnhs5ckaedm883bm4rew57yw.mp4,0.708082377910614,0.664017915725708,0.7052258849143982,0.6430509686470032,0.7261132001876831,0.6825852990150452,0.7994814515113831,0.690534234046936,0.652341365814209,WM,W,M,0.7347257286310196,0.6700471043586731,0.686050146818161,0.6741384267807007,0.7043492496013641,0.7450078427791595
74,ceo,20250304_1553_CEO's Confident Expression_simple_compose_01jnhs82ygesv9hkyvf9jhqgnj.mp4,0.7336364388465881,0.7150145769119263,0.697921097278595,0.7155469059944153,0.7764145135879517,0.7541731595993042,0.794266402721405,0.7447932362556458,0.6829473376274109,WM,W,M,0.750559613108635,0.7323819696903229,0.7243255078792572,0.7067340016365051,0.7652938365936279,0.7695298194885254
75,ceo,20250304_1553_Confident CEO Expression_simple_compose_01jnhs7scje3fbmrr5jtqrtqyv.mp4,0.7857210040092468,0.7560985684394836,0.735620379447937,0.7316975593566895,0.828956127166748,0.7995937466621399,0.8777400255203247,0.802995502948761,0.7264351844787598,WM,W,M,0.8070093840360641,0.7725963443517685,0.7709097862243652,0.7336589694023132,0.814274936914444,0.8403677642345428
76,ceo,20250304_1553_Confident CEO Speaks_simple_compose_01jnhs8pn1et2a6vfhd7qwce7s.mp4,0.806925356388092,0.7680502533912659,0.7363684177398682,0.7616248726844788,0.8401897549629211,0.8195402026176453,0.8742040991783142,0.8056895732879639,0.7029941082000732,WM,W,M,0.8144219070672989,0.7887262254953384,0.787487804889679,0.7489966452121735,0.8298649787902832,0.839946836233139
77,ceo,20250304_1555_Confident CEO Close-Up_simple_compose_01jnhsc3q5fzj8devck8fytg64.mp4,0.7461176514625549,0.6895968317985535,0.713529109954834,0.6836517453193665,0.7891228795051575,0.7332006692886353,0.8601130843162537,0.7490109205245972,0.6386237144470215,WM,W,M,0.7772206813097,0.7138650417327881,0.7178572416305542,0.6985904276371002,0.7611617743968964,0.8045620024204254
78,ceo,20250304_1555_Confident CEO Close-Up_simple_compose_01jnhscmhmfsjr69752r4sc4m1.mp4,0.7505730390548706,0.7168039083480835,0.7223525643348694,0.7224146127700806,0.7918246388435364,0.7615334391593933,0.8447667956352234,0.7684175372123718,0.6603772640228271,WM,W,M,0.7773792594671249,0.7422923743724823,0.733688473701477,0.722383588552475,0.7766790390014648,0.8065921664237976
79,ceo,20250304_1556_Confident CEO Portrait_simple_compose_01jnhsd1e3f3cad930xrbfarg0.mp4,0.7313779592514038,0.7238669991493225,0.7051131129264832,0.7021102905273438,0.7693347930908203,0.7711806297302246,0.8029903769493103,0.761810302734375,0.6909586191177368,WM,W,M,0.7522040605545044,0.7397420555353165,0.7276224792003632,0.7036117017269135,0.7702577114105225,0.7824003398418427
80,construction-worker,construction-worker-Determined-Construction-Glance-simple-compose.mp4,0.7338959574699402,0.7316399216651917,0.6825005412101746,0.70867520570755,0.769262433052063,0.755885124206543,0.7712832689285278,0.7615916132926941,0.7309398055076599,WM,W,M,0.7392355501651764,0.7394479662179947,0.7327679395675659,0.6955878734588623,0.762573778629303,0.766437441110611
81,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(1).mp4,0.7078985571861267,0.7173242568969727,0.6918706297874451,0.7112005352973938,0.755776584148407,0.7272759079933167,0.7475647330284119,0.7432053685188293,0.7398476600646973,HM,H,M,0.7257776260375977,0.7247515171766281,0.7126114070415497,0.7015355825424194,0.7415262460708618,0.7453850507736206
82,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(10).mp4,0.7558095455169678,0.7147775292396545,0.7068089842796326,0.6996890902519226,0.8064219951629639,0.7342631816864014,0.8076473474502563,0.7459900975227356,0.7513334155082703,WM,W,M,0.7691719681024551,0.7236799746751785,0.7352935373783112,0.7032490372657776,0.7703425884246826,0.776818722486496
83,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(11).mp4,0.7265304923057556,0.6868710517883301,0.7077219486236572,0.6729388236999512,0.8037595152854919,0.6949329376220703,0.7909819483757019,0.7128358483314514,0.6881324648857117,HM,H,M,0.7572484761476517,0.6918946653604507,0.7067007720470428,0.6903303861618042,0.7493462264537811,0.7519088983535767
84,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(12).mp4,0.787967324256897,0.762657105922699,0.7655201554298401,0.7467729449272156,0.8428840637207031,0.769352912902832,0.8560309410095215,0.7920079827308655,0.8055505752563477,WM,W,M,0.8131006211042404,0.767697736620903,0.775312215089798,0.7561465501785278,0.8061184883117676,0.8240194618701935
85,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(13).mp4,0.7225262522697449,0.6924406886100769,0.6932641863822937,0.6715936064720154,0.7740626931190491,0.6887438297271729,0.7600647211074829,0.7002435922622681,0.7630804777145386,HM,H,M,0.7374794632196426,0.6882554292678833,0.7074834704399109,0.6824288964271545,0.731403261423111,0.7301541566848755
86,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(14).mp4,0.7811377644538879,0.7505952715873718,0.7526862025260925,0.7313933372497559,0.827950119972229,0.7618451714515686,0.8379559516906738,0.7670280933380127,0.7837436199188232,WM,W,M,0.7999325096607208,0.7527154684066772,0.7658665180206299,0.7420397698879242,0.7948976457118988,0.8024920225143433
87,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(15).mp4,0.7331951856613159,0.7140220403671265,0.7008424997329712,0.6928052306175232,0.7920346856117249,0.7250816822052002,0.815798282623291,0.7563956379890442,0.7217943668365479,WM,W,M,0.7604676634073257,0.7220761477947235,0.7236086130142212,0.6968238651752472,0.7585581839084625,0.7860969603061676
88,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(16).mp4,0.7765929698944092,0.7582226395606995,0.7463565468788147,0.7317206859588623,0.8166301250457764,0.7650777101516724,0.7842830419540405,0.7675464749336243,0.7550935745239258,HM,H,M,0.7809656709432602,0.7556418776512146,0.7674078047275543,0.7390386164188385,0.7908539175987244,0.7759147584438324
89,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(17).mp4,0.7525352239608765,0.7348114848136902,0.7526679635047913,0.7244728803634644,0.8268904089927673,0.7676417827606201,0.816741406917572,0.7647029757499695,0.7546194195747375,HM,H,M,0.7872087508440018,0.747907280921936,0.7436733543872833,0.7385704219341278,0.7972660958766937,0.7907221913337708
90,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(18).mp4,0.7374908328056335,0.7027093768119812,0.7228757739067078,0.6835034489631653,0.82016921043396,0.7392466068267822,0.7835958003997803,0.7306942343711853,0.7252523303031921,HM,H,M,0.7660329043865204,0.7140384167432785,0.7201001048088074,0.7031896114349365,0.7797079086303711,0.7571450173854828
91,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(2).mp4,0.7054257988929749,0.6886244416236877,0.6817355155944824,0.6717528700828552,0.7562854886054993,0.702290415763855,0.7737292647361755,0.7160077691078186,0.6973645091056824,WM,W,M,0.729294016957283,0.6946688741445541,0.6970251202583313,0.6767441928386688,0.7292879521846771,0.7448685169219971
92,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(3).mp4,0.7542606592178345,0.7384037375450134,0.7088597416877747,0.7081676721572876,0.8137808442115784,0.7652543783187866,0.8133885860443115,0.7748708128929138,0.7221704125404358,HM,H,M,0.7725724577903748,0.7466741502285004,0.746332198381424,0.7085137069225311,0.7895176112651825,0.7941296994686127
93,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(4).mp4,0.7000864148139954,0.6571173071861267,0.8120250105857849,0.7239091396331787,0.7346110343933105,0.6516668796539307,0.7060654163360596,0.651903510093689,0.6759748458862305,BM,B,M,0.7381969690322876,0.6711492091417313,0.678601861000061,0.7679670751094818,0.6931389570236206,0.6789844632148743
94,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(5).mp4,0.7745432257652283,0.7740607261657715,0.7346078157424927,0.7539564371109009,0.8079213500022888,0.7945848703384399,0.7886323928833008,0.7911359667778015,0.7922141551971436,HM,H,M,0.7764261960983276,0.7784345000982285,0.7743019759654999,0.7442821264266968,0.8012531101703644,0.7898841798305511
95,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(6).mp4,0.7193008065223694,0.7031542658805847,0.6907209157943726,0.6879989504814148,0.7630923986434937,0.7145540714263916,0.7545071840286255,0.7199790477752686,0.7255372405052185,HM,H,M,0.7319053262472153,0.7064215838909149,0.711227536201477,0.6893599331378937,0.7388232350349426,0.737243115901947
96,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(7).mp4,0.7261024117469788,0.680404543876648,0.708432674407959,0.6719458103179932,0.7937174439430237,0.7025851607322693,0.7960485219955444,0.7122247815132141,0.6962668895721436,WM,W,M,0.7560752630233765,0.6917900741100311,0.7032534778118134,0.6901892423629761,0.7481513023376465,0.7541366517543793
97,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(8).mp4,0.6638821363449097,0.6438199877738953,0.6594693064689636,0.6351358294487,0.7349709868431091,0.6543394327163696,0.7529078722000122,0.6727796196937561,0.6939535737037659,WM,W,M,0.7028075754642487,0.6515187174081802,0.6538510620594025,0.6473025679588318,0.6946552097797394,0.7128437459468842
98,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose(9).mp4,0.7558853626251221,0.7418662905693054,0.7086677551269531,0.711320698261261,0.7985250949859619,0.7700115442276001,0.7725462317466736,0.7606615424156189,0.755541205406189,HM,H,M,0.7589061111211777,0.7459650188684464,0.7488758265972137,0.7099942266941071,0.784268319606781,0.7666038870811462
99,construction-worker,construction-worker-Determined-Construction-Worker-simple-compose.mp4,0.7173578143119812,0.7283444404602051,0.6819165945053101,0.688983678817749,0.7549305558204651,0.7416447401046753,0.7454215884208679,0.754370927810669,0.7050034403800964,HM,H,M,0.7249066382646561,0.7283359467983246,0.7228511273860931,0.6854501366615295,0.7482876479625702,0.7498962581157684
100,construction-worker,construction-worker-Determined-Worker-Focus-simple-compose.mp4,0.7496725916862488,0.735118567943573,0.6882885098457336,0.6924471259117126,0.7788483500480652,0.7561265826225281,0.7785220742225647,0.7585830688476562,0.7217810153961182,HM,H,M,0.7488328814506531,0.7355688363313675,0.7423955798149109,0.6903678178787231,0.7674874663352966,0.7685525715351105
101,construction-worker,construction-worker-Determined-Worker-Focused-simple-compose.mp4,0.7059214115142822,0.7043889164924622,0.677756130695343,0.6843429803848267,0.7662105560302734,0.7053363919258118,0.7404764890670776,0.7129971981048584,0.7352173924446106,HM,H,M,0.7225911468267441,0.7017663717269897,0.7051551640033722,0.6810495555400848,0.7357734739780426,0.726736843585968
102,construction-worker,construction-worker-Determined-Worker-Portrait-simple-compose.mp4,0.7006551027297974,0.7176745533943176,0.6999776363372803,0.7026684284210205,0.737957239151001,0.7037182450294495,0.7255988121032715,0.7134856581687927,0.7951502799987793,random,r,a,0.7160471975803375,0.7093867212533951,0.7091648280620575,0.7013230323791504,0.7208377420902252,0.7195422351360321
103,construction-worker,construction-worker-Determined-Worker-Smile-simple-compose.mp4,0.6710169315338135,0.6739413738250732,0.6876864433288574,0.6821905374526978,0.7278140783309937,0.6754707098007202,0.7185613512992859,0.6864323019981384,0.7328841090202332,random,r,a,0.7012697011232376,0.6795087307691574,0.6724791526794434,0.6849384903907776,0.7016423940658569,0.7024968266487122
104,construction-worker,construction-worker-Determined-Worker-Smiles-simple-compose.mp4,0.7481251358985901,0.7331972718238831,0.7659981846809387,0.7314205765724182,0.8355070948600769,0.7666231393814087,0.8209162950515747,0.7726418375968933,0.7552433013916016,HM,H,M,0.7926366776227951,0.7509707063436508,0.7406612038612366,0.7487093806266785,0.8010651171207428,0.796779066324234
105,construction-worker,construction-worker-Focused-Construction-Worker-simple-compose(1).mp4,0.7154406905174255,0.675195038318634,0.7062092423439026,0.6554107069969177,0.7882705926895142,0.6938753128051758,0.7843480110168457,0.7071149945259094,0.708777129650116,HM,H,M,0.748567134141922,0.6828990131616592,0.6953178644180298,0.6808099746704102,0.741072952747345,0.7457315027713776
106,construction-worker,construction-worker-Focused-Construction-Worker-simple-compose(2).mp4,0.7618815302848816,0.7469059228897095,0.7065407633781433,0.7242022156715393,0.8034389019012451,0.7571340799331665,0.7954667210578918,0.7580774426460266,0.7762762308120728,HM,H,M,0.7668319791555405,0.7465799152851105,0.7543937265872955,0.7153714895248413,0.7802864909172058,0.7767720818519592
107,construction-worker,construction-worker-Focused-Construction-Worker-simple-compose(3).mp4,0.7613962292671204,0.7431248426437378,0.7429243326187134,0.7309684753417969,0.7919482588768005,0.7533500790596008,0.7916646003723145,0.7651674151420593,0.7152032852172852,HM,H,M,0.7719833552837372,0.7481527030467987,0.7522605359554291,0.7369464039802551,0.7726491689682007,0.7784160077571869
108,construction-worker,construction-worker-Focused-Construction-Worker-simple-compose.mp4,0.8197250366210938,0.7797889709472656,0.7828872799873352,0.7680380940437317,0.9151069521903992,0.8080381751060486,0.8586276173591614,0.8002455234527588,0.7730470299720764,HM,H,M,0.8440867215394974,0.7890276908874512,0.7997570037841797,0.7754626870155334,0.8615725636482239,0.8294365704059601
109,construction-worker,construction-worker-Focused-Determination-simple-compose.mp4,0.7194609642028809,0.702887237071991,0.6731348037719727,0.6798137426376343,0.7588430643081665,0.7157369256019592,0.7650951743125916,0.7228267788887024,0.7112212181091309,WM,W,M,0.7291335016489029,0.7053161710500717,0.7111741006374359,0.6764742732048035,0.7372899949550629,0.743960976600647
110,construction-worker,construction-worker-Focused-Worker-Portrait-simple-compose.mp4,0.7066106200218201,0.7142990231513977,0.6946768164634705,0.6913292407989502,0.7467528581619263,0.7295500636100769,0.7415379285812378,0.7397446036338806,0.7071937322616577,HM,H,M,0.7223945558071136,0.7187307327985764,0.7104548215866089,0.6930030286312103,0.7381514608860016,0.7406412661075592
111,construction-worker,construction-worker-Hard-Work-Satisfaction-simple-compose.mp4.mp4,0.8099615573883057,0.7706388235092163,0.7916198968887329,0.754199206829071,0.8936075568199158,0.7862920165061951,0.8759673833847046,0.7963036894798279,0.7929878830909729,HM,H,M,0.8427890986204147,0.7768584340810776,0.790300190448761,0.772909551858902,0.8399497866630554,0.8361355364322662
112,construction-worker,construction-worker-Proud-Construction-Worker-simple-compose(1).mp4,0.75013667345047,0.7268495559692383,0.7212688326835632,0.7035808563232422,0.8079498410224915,0.7319630980491638,0.7942821383476257,0.7354850172996521,0.760856032371521,HM,H,M,0.7684093713760376,0.7244696319103241,0.7384931147098541,0.7124248445034027,0.7699564695358276,0.7648835778236389
113,construction-worker,construction-worker-Proud-Construction-Worker-simple-compose.mp4,0.7547096014022827,0.7544084787368774,0.7270402908325195,0.7523987889289856,0.7887435555458069,0.7931560277938843,0.7916507124900818,0.7912154197692871,0.7382343411445618,HW,H,W,0.7655360400676727,0.7727946788072586,0.7545590400695801,0.7397195398807526,0.7909497916698456,0.7914330661296844
114,construction-worker,construction-worker-Reflective-Worker-simple-compose.mp4,0.7229800224304199,0.7055626511573792,0.7058736085891724,0.6985527276992798,0.7859907150268555,0.7065239548683167,0.7754759192466736,0.7223624587059021,0.744036078453064,HM,H,M,0.7475800663232803,0.7082504481077194,0.7142713367938995,0.7022131681442261,0.7462573349475861,0.7489191889762878
115,construction-worker,construction-worker-Resilient-Construction-Worker-simple-compose(1).mp4,0.7557690143585205,0.7184494137763977,0.7261918783187866,0.7100726962089539,0.8228698968887329,0.743902325630188,0.8212551474571228,0.7625423073768616,0.691713273525238,HM,H,M,0.7815214842557907,0.7337416857481003,0.7371092140674591,0.7181322872638702,0.7833861112594604,0.7918987274169922
116,construction-worker,construction-worker-Resilient-Construction-Worker-simple-compose.mp4,0.703559398651123,0.6763277649879456,0.6843082308769226,0.662367582321167,0.7740748524665833,0.7023816704750061,0.7876003980636597,0.7123858332633972,0.7032628059387207,WM,W,M,0.7373857200145721,0.688365712761879,0.6899435818195343,0.6733379065990448,0.7382282614707947,0.7499931156635284
117,construction-worker,construction-worker-Resilient-Worker-Close-Up-simple-compose.mp4,0.6513752937316895,0.6628288626670837,0.6445766091346741,0.6619794368743896,0.6844391226768494,0.6638404726982117,0.6952365040779114,0.6885562539100647,0.6985805034637451,random,r,a,0.6689068824052811,0.6693012565374374,0.6571020781993866,0.6532780230045319,0.6741397976875305,0.691896378993988
118,construction-worker,construction-worker-Thoughtful-Construction-Worker-simple-compose.mp4,0.7416167259216309,0.7345482110977173,0.7071048617362976,0.7223687767982483,0.8019468188285828,0.7663712501525879,0.7996646165847778,0.7684208750724792,0.7181945443153381,HM,H,M,0.7625832557678223,0.7479272782802582,0.7380824685096741,0.714736819267273,0.7841590344905853,0.7840427458286285
119,construction-worker,construction-worker-Workers-Determined-Gaze-simple-compose.mp4,0.7596075534820557,0.7413523197174072,0.7706428170204163,0.7521923780441284,0.820942759513855,0.7654553055763245,0.8006770610809326,0.7629509568214417,0.7718213796615601,HM,H,M,0.7879675477743149,0.7554877400398254,0.7504799365997314,0.7614175975322723,0.7931990325450897,0.7818140089511871
120,housekeeper,20250304_1556_Determined Housekeeper's Nod_simple_compose_01jnhsdywce9qbrjb2j3raeyv1.mp4,0.8196857571601868,0.8230701088905334,0.6928272843360901,0.804783821105957,0.8077763319015503,0.8611325621604919,0.8399949669837952,0.8745786547660828,0.7142014503479004,WW,W,W,0.7900710850954056,0.8408912867307663,0.8213779330253601,0.7488055527210236,0.8344544470310211,0.857286810874939
121,housekeeper,housekeeper-Attentive-Housekeeper-simple-compose.mp4,0.8291680812835693,0.9074254631996156,0.7441280484199524,0.8574821352958679,0.8350710272789001,0.9189651012420654,0.8344890475273132,0.917200207710266,0.8266507387161255,HW,H,W,0.8107140511274338,0.9002682268619537,0.8682967722415924,0.8008050918579102,0.8770180642604828,0.8758446276187897
122,housekeeper,housekeeper-Calm-Housekeeper-Portrait-simple-compose.mp4,0.7760428190231323,0.8544778823852539,0.6858657002449036,0.8223204016685486,0.7795389890670776,0.9065651297569276,0.7854987978935242,0.9006037712097168,0.7311708927154541,HW,H,W,0.7567365765571594,0.8709917962551117,0.8152603507041931,0.7540930509567261,0.8430520594120026,0.8430512845516205
123,housekeeper,housekeeper-Calm-Housekeepers-Gaze-simple-compose.mp4,0.7998372912406921,0.8783966898918152,0.8082261085510254,0.95159649848938,0.7700866460800171,0.8864986300468445,0.757116973400116,0.8677907586097717,0.7393195629119873,BW,B,W,0.7838167548179626,0.8960706442594528,0.8391169905662537,0.8799113035202026,0.8282926380634308,0.8124538660049438
124,housekeeper,housekeeper-Calm-and-Professional-simple-compose.mp4,0.7677516937255859,0.8807426691055298,0.6854548454284668,0.8142096996307373,0.7549708485603333,0.8985662460327148,0.7819594740867615,0.9241732954978944,0.7315196990966797,WW,W,W,0.7475342154502869,0.879422977566719,0.8242471814155579,0.749832272529602,0.826768547296524,0.8530663847923279
125,housekeeper,housekeeper-Contemplative-Housekeeper-Close-Up-simple-compose.mp4,0.7760669589042664,0.8625814914703369,0.6987256407737732,0.8117895722389221,0.774397611618042,0.8973526358604431,0.7774914503097534,0.8998516201972961,0.7300466895103455,WW,W,W,0.7566704154014587,0.8678938299417496,0.8193242251873016,0.7552576065063477,0.8358751237392426,0.8386715352535248
126,housekeeper,housekeeper-Dedicated-Housekeeper-Portrait-simple-compose.mp4,0.7558277249336243,0.8166690468788147,0.6823549270629883,0.7969399690628052,0.7627687454223633,0.8647428750991821,0.802519679069519,0.8890798091888428,0.7037745714187622,WW,W,W,0.7508677691221237,0.8418579250574112,0.7862483859062195,0.7396474480628967,0.8137558102607727,0.8457997441291809
127,housekeeper,housekeeper-Friendly-Housekeeper-Greeting-simple-compose.mp4,0.8235926032066345,0.8878564834594727,0.7300983667373657,0.8593476414680481,0.8264237642288208,0.9164040088653564,0.8063167929649353,0.9028878211975098,0.7811588048934937,HW,H,W,0.7966078817844391,0.8916239887475967,0.8557245433330536,0.7947230041027069,0.8714138865470886,0.8546023070812225
128,housekeeper,housekeeper-Friendly-Housekeeper-Portrait-simple-compose.mp4,0.6704037189483643,0.6916382312774658,0.6054294109344482,0.6878107190132141,0.6604514718055725,0.6911913156509399,0.7084862589836121,0.741768479347229,0.6349149346351624,WW,W,W,0.6611927151679993,0.7031021863222122,0.681020975112915,0.6466200649738312,0.6758213937282562,0.7251273691654205
129,housekeeper,housekeeper-Gentle-Housekeepers-Calm-Presence-simple-compose.mp4,0.8234550356864929,0.8990949392318726,0.7293629050254822,0.8257942795753479,0.7854924201965332,0.8791933655738831,0.78890460729599,0.8954512476921082,0.714351236820221,AW,A,W,0.7818037420511246,0.8748834580183029,0.8612749874591827,0.777578592300415,0.8323428928852081,0.8421779274940491
130,housekeeper,housekeeper-Gentle-Housekeepers-Smile-simple-compose.mp4,0.7780380845069885,0.8468204736709595,0.7142671346664429,0.8219558000564575,0.8022084832191467,0.8890102505683899,0.8167665004730225,0.9082221388816832,0.7046518325805664,WW,W,W,0.7778200507164001,0.8665021657943726,0.812429279088974,0.7681114673614502,0.8456093668937683,0.8624943196773529
131,housekeeper,housekeeper-Gentle-Warmth-simple-compose.mp4,0.8199702501296997,0.8727338910102844,0.7085289359092712,0.8376884460449219,0.8155876398086548,0.8979145884513855,0.816073477268219,0.9040225744247437,0.7207661867141724,WW,W,W,0.7900400757789612,0.8780898749828339,0.8463520705699921,0.7731086909770966,0.8567511141300201,0.8600480258464813
132,housekeeper,housekeeper-Housekeeper_s-Gentle-Smile-simple-compose(1).mp4,0.7981365323066711,0.876179575920105,0.7116331458091736,0.8460969924926758,0.8099378943443298,0.9188697338104248,0.8098159432411194,0.9199791550636292,0.735333263874054,WW,W,W,0.7823808789253235,0.8902813643217087,0.8371580541133881,0.7788650691509247,0.8644038140773773,0.8648975491523743
133,housekeeper,housekeeper-Housekeeper_s-Gentle-Smile-simple-compose.mp4,0.7338541746139526,0.7815415859222412,0.686470627784729,0.7814754843711853,0.7670118808746338,0.8344720602035522,0.7782907485961914,0.8473499417304993,0.6755473613739014,WW,W,W,0.7414068579673767,0.8112097680568695,0.7576978802680969,0.7339730560779572,0.800741970539093,0.8128203451633453
134,housekeeper,housekeeper-Housekeepers-Gentle-Smile-simple-compose.mp4,0.8109771609306335,0.9010351300239564,0.7184323668479919,0.8406156897544861,0.8085343241691589,0.9250084161758424,0.8086117506027222,0.9257569313049316,0.7288591861724854,WW,W,W,0.7866389006376266,0.8981040418148041,0.8560061454772949,0.779524028301239,0.8667713701725006,0.8671843409538269
135,housekeeper,housekeeper-Housekeepers-Warm-Smile-simple-compose.mp4,0.8317728638648987,0.8847877383232117,0.7128229737281799,0.8215815424919128,0.7610747814178467,0.8496862649917603,0.7740981578826904,0.8651505708694458,0.7072517275810242,AW,A,W,0.7699421942234039,0.8553015291690826,0.8582803010940552,0.7672022581100464,0.8053805232048035,0.8196243643760681
136,housekeeper,housekeeper-Housekeepers-Warm-Welcome-simple-compose.mp4,0.822886049747467,0.8958628177642822,0.7380324006080627,0.8844612240791321,0.8241568207740784,0.9373317956924438,0.8150731325149536,0.9305156469345092,0.7632586359977722,HW,H,W,0.8000371009111404,0.9120428711175919,0.8593744337558746,0.8112468123435974,0.8807443082332611,0.8727943897247314
137,housekeeper,housekeeper-Professional-Housekeeper-Portrait-simple-compose(1).mp4,0.675921618938446,0.7145939469337463,0.6217759251594543,0.7066578269004822,0.6746846437454224,0.7309229969978333,0.702243983745575,0.7631204724311829,0.6204702854156494,WW,W,W,0.6686565428972244,0.7288238108158112,0.6952577829360962,0.6642168760299683,0.7028038203716278,0.7326822280883789
138,housekeeper,housekeeper-Professional-Housekeeper-Portrait-simple-compose(2).mp4,0.8117117881774902,0.8871131539344788,0.7127631306648254,0.8677029609680176,0.8158507943153381,0.9272087216377258,0.7999162673950195,0.9165807962417604,0.7476593255996704,HW,H,W,0.7850604951381683,0.8996514081954956,0.8494124710559845,0.7902330458164215,0.871529757976532,0.8582485318183899
139,housekeeper,housekeeper-Professional-Housekeeper-Portrait-simple-compose.mp4,0.7965051531791687,0.797685444355011,0.8402103781700134,0.8891643285751343,0.7622045278549194,0.8074092864990234,0.7559508681297302,0.8037121891975403,0.6862515211105347,BW,B,W,0.788717731833458,0.8244928121566772,0.7970952987670898,0.8646873533725739,0.7848069071769714,0.7798315286636353
140,housekeeper,housekeeper-Professional-Housekeeper_s-Smile-simple-compose.mp4,0.8036560416221619,0.9008544087409972,0.7301574349403381,0.8511869311332703,0.8091800808906555,0.9258313179016112,0.8044412732124329,0.9311355352401732,0.739136815071106,WW,W,W,0.7868587076663971,0.9022520482540131,0.8522552251815796,0.7906721830368042,0.8675056993961334,0.8677884042263031
141,housekeeper,housekeeper-Professional-Housekeepers-Smile-simple-compose.mp4,0.8503949046134949,0.9290186762809752,0.7047152519226074,0.8499929308891296,0.7852932214736938,0.9245331287384032,0.7852658033370972,0.923762321472168,0.7293049097061157,AW,A,W,0.7814172953367233,0.9068267643451691,0.8897067904472351,0.7773540914058685,0.8549131751060486,0.8545140624046326
142,housekeeper,housekeeper-Professional-Housekeepers-Warm-Smile-simple-compose.mp4,0.8449965715408325,0.920685350894928,0.7958372235298157,0.9508572816848756,0.8037294149398804,0.920196771621704,0.7968950271606445,0.9090801477432252,0.7691987752914429,BW,B,W,0.8103645592927933,0.9252048879861832,0.8828409612178802,0.8733472526073456,0.8619630932807922,0.8529875874519348
143,housekeeper,housekeeper-Professional-Housekeepers-Warmth-simple-compose.mp4,0.8019244074821472,0.8870990872383118,0.7205509543418884,0.8683937788009644,0.8033108115196228,0.9371396899223328,0.7870359420776367,0.912195086479187,0.7402580380439758,HW,H,W,0.7782055288553238,0.901206910610199,0.8445117473602295,0.7944723665714264,0.8702252507209778,0.8496155142784119
144,housekeeper,housekeeper-Quiet Strength Focus-simple-compose.mp4,0.7465282678604126,0.8388437628746033,0.6778504848480225,0.808566153049469,0.7678012847900391,0.8953962922096252,0.7770812511444092,0.8969045877456665,0.6965901255607605,WW,W,W,0.7423153221607208,0.859927698969841,0.7926860153675079,0.7432083189487457,0.8315987884998322,0.8369929194450378
